fiscal_year,county_fips,state,agency,naics_code,naics_description,is_small_business,is_woman_owned,is_veteran_owned,is_minority_owned,total_obligation
2024,11001,DC,Department of Energy,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,false,true,true,1240000.0
2024,31123,NE,Department of Agriculture,311999,ALL OTHER MISCELLANEOUS FOOD MANUFACTURING,true,false,false,false,772640.9
2024,27053,MN,Department of Defense,332510,HARDWARE MANUFACTURING,true,false,false,true,34660.43
2024,42101,PA,General Services Administration,333316,PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,true,false,false,false,5640.0
2024,24003,MD,Department of Homeland Security,532490,OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING,true,false,true,false,59400.0
2024,36047,NY,Department of the Interior,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,true,true,false,false,24320.0
2024,49053,UT,Department of the Interior,531320,OFFICES OF REAL ESTATE APPRAISERS,true,false,false,false,39000.0
2024,44007,RI,Department of Agriculture,541370,SURVEYING AND MAPPING (EXCEPT GEOPHYSICAL) SERVICES,true,true,false,false,203822.05
2024,36105,NY,Department of Defense,334416,"CAPACITOR, RESISTOR, COIL, TRANSFORMER, AND OTHER INDUCTOR MANUFACTURING",true,true,false,false,16669.52
2024,04019,AZ,Department of Defense,532411,"COMMERCIAL AIR, RAIL, AND WATER TRANSPORTATION EQUIPMENT RENTAL AND LEASING",true,false,false,false,428460.0
2024,19193,IA,Department of Health and Human Services,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,true,7096600.5200000005
2024,21047,KY,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,true,12268018.15
2024,16015,ID,Department of Agriculture,481211,NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,true,false,true,false,1248066.4
2024,17031,IL,Department of Justice,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,false,257342.19999999998
2024,12095,FL,General Services Administration,325211,PLASTICS MATERIAL AND RESIN MANUFACTURING,true,false,false,true,38891.08
2024,24003,MD,Department of Defense,334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,false,false,5335437.24
2024,08069,CO,Department of Energy,541330,ENGINEERING SERVICES,true,false,false,true,0.0
2024,17173,IL,Department of Defense,336612,BOAT BUILDING,true,false,false,false,26812.61
2024,08031,CO,Department of Veterans Affairs,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,false,336220.67
2024,24027,MD,Department of Justice,311991,PERISHABLE PREPARED FOOD MANUFACTURING,true,false,false,false,171230.86000000002
2024,18089,IN,Department of Defense,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",true,true,false,true,29473.0
2024,23011,ME,Department of Veterans Affairs,238390,OTHER BUILDING FINISHING CONTRACTORS,true,true,true,false,194773.0
2024,08059,CO,Department of the Interior,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,false,true,9277495.250000002
2024,06073,CA,Department of Defense,334413,SEMICONDUCTOR AND RELATED DEVICE MANUFACTURING,true,false,true,false,72829.05
2024,12095,FL,Department of Defense,334417,ELECTRONIC CONNECTOR MANUFACTURING,true,false,false,true,1168186.01
2024,04019,AZ,Department of Veterans Affairs,561320,TEMPORARY HELP SERVICES,true,false,true,false,10404574.620000001
2024,35045,NM,Department of Health and Human Services,561320,TEMPORARY HELP SERVICES,true,false,false,true,14921346.0
2024,55133,WI,Department of Defense,332112,NONFERROUS FORGING,true,true,false,false,80396.5
2024,01089,AL,Department of Veterans Affairs,541714,RESEARCH AND DEVELOPMENT IN BIOTECHNOLOGY (EXCEPT NANOBIOTECHNOLOGY),true,false,false,false,0.0
2024,48113,TX,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,false,false,858352.9299999999
2024,01089,AL,Department of Defense,541330,ENGINEERING SERVICES,true,true,false,false,8966149.729999999
2024,06059,CA,Department of Defense,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,false,false,false,7471740.0
2024,48085,TX,Department of Veterans Affairs,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,false,true,false,1540207.53
2024,26099,MI,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,true,5039878.59
2024,40135,OK,Department of Defense,237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,true,false,false,false,3583542.38
2024,17097,IL,Department of Homeland Security,339920,SPORTING AND ATHLETIC GOODS MANUFACTURING,true,true,false,false,84600.0
2024,13053,GA,Department of Defense,237310,"HIGHWAY, STREET, AND BRIDGE CONSTRUCTION",true,true,false,false,6281980.1899999995
2024,78010,VI,Department of Agriculture,483111,DEEP SEA FREIGHT TRANSPORTATION,true,false,false,false,230515.0
2024,42089,PA,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,true,false,true,9522256.12
2024,51810,VA,Department of Defense,335931,CURRENT-CARRYING WIRING DEVICE MANUFACTURING,true,false,false,false,352139.6
2024,12057,FL,Department of Defense,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,false,false,true,41653402.6
2024,06065,CA,Department of Defense,541330,ENGINEERING SERVICES,true,false,true,false,5403000.0
2024,53063,WA,Department of Veterans Affairs,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,false,false,false,516213.27999999997
2024,51800,VA,Department of Defense,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,false,true,5522948.68
2024,49029,UT,Department of Agriculture,481212,NONSCHEDULED CHARTERED FREIGHT AIR TRANSPORTATION,true,true,false,false,2089138.8
2024,06077,CA,Department of Justice,311999,ALL OTHER MISCELLANEOUS FOOD MANUFACTURING,true,false,false,false,470383.06
2024,36047,NY,Department of the Treasury,513210,SOFTWARE PUBLISHERS,true,false,false,false,9950.0
2024,28093,MS,Department of State,336992,"MILITARY ARMORED VEHICLE, TANK, AND TANK COMPONENT MANUFACTURING",true,true,false,false,5507379.0
2024,09150,CT,Department of Defense,314994,"ROPE, CORDAGE, TWINE, TIRE CORD, AND TIRE FABRIC MILLS",true,false,false,false,17300.58
2024,04019,AZ,Department of Veterans Affairs,333241,FOOD PRODUCT MACHINERY MANUFACTURING,true,true,false,false,24603.9
2024,06037,CA,Department of Agriculture,485999,ALL OTHER TRANSIT AND GROUND PASSENGER TRANSPORTATION,true,true,false,false,24468.05
2024,11001,DC,Environmental Protection Agency,541930,TRANSLATION AND INTERPRETATION SERVICES,true,false,false,false,2201639.86
2024,13127,GA,Department of Homeland Security,713940,FITNESS AND RECREATIONAL SPORTS CENTERS,true,true,false,true,0.0
2024,51177,VA,Department of Justice,334111,ELECTRONIC COMPUTER MANUFACTURING,true,true,false,false,38625.0
2024,25021,MA,Department of Defense,333996,FLUID POWER PUMP AND MOTOR MANUFACTURING,true,false,false,false,80365.0
2024,01097,AL,Department of Homeland Security,611519,OTHER TECHNICAL AND TRADE SCHOOLS,true,false,true,false,377220.04000000004
2024,36083,NY,Department of Defense,334111,ELECTRONIC COMPUTER MANUFACTURING,true,true,true,true,11445.0
2024,17197,IL,Department of Defense,331420,"COPPER ROLLING, DRAWING, EXTRUDING, AND ALLOYING",true,true,false,false,292.0
2024,26163,MI,Department of Defense,333310,COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING,true,false,false,false,142835.0
2024,06067,CA,Department of Defense,332994,"SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",true,true,false,false,207046.96999999997
2024,36119,NY,Department of Defense,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,true,false,false,false,139037.38999999998
2024,06071,CA,Department of Defense,333613,MECHANICAL POWER TRANSMISSION EQUIPMENT MANUFACTURING,true,false,false,false,74532.61
2024,06073,CA,Department of Commerce,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,true,false,false,13636.69
2024,44007,RI,General Services Administration,561210,FACILITIES SUPPORT SERVICES,true,false,false,true,3180771.0000000005
2024,17097,IL,Department of Veterans Affairs,541310,ARCHITECTURAL SERVICES,true,false,true,false,3640274.54
2024,01101,AL,Department of Defense,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,false,false,false,76008.65
2024,16001,ID,Department of Agriculture,621910,AMBULANCE SERVICES,true,false,true,false,1366188.5699999998
2024,40047,OK,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,false,11181226.77
2024,50019,VT,General Services Administration,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,false,false,false,67665.5
2024,23031,ME,Department of Defense,331110,IRON AND STEEL MILLS AND FERROALLOY MANUFACTURING,true,false,false,false,23760.0
2024,24031,MD,General Services Administration,334111,ELECTRONIC COMPUTER MANUFACTURING,true,true,false,true,67523.20999999999
2024,06067,CA,Department of Veterans Affairs,339940,OFFICE SUPPLIES (EXCEPT PAPER) MANUFACTURING,true,false,true,false,71092.04
2024,48201,TX,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,true,false,147176.4
2024,06111,CA,Department of Defense,325412,PHARMACEUTICAL PREPARATION MANUFACTURING,true,false,false,false,117286.83999999997
2024,50007,VT,Department of Veterans Affairs,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,true,false,false,45973.0
2024,25005,MA,Department of Defense,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,false,false,6531320.26
2024,54037,WV,Department of Defense,334511,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",true,false,false,false,348849.36000000004
2024,35001,NM,Department of Defense,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,true,false,21693192.66
2024,53007,WA,Department of Agriculture,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,true,false,false,1174375.4200000002
2024,36065,NY,Department of Defense,331492,"SECONDARY SMELTING, REFINING, AND ALLOYING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM)",true,false,false,false,5740.41
2024,21111,KY,Department of Veterans Affairs,541330,ENGINEERING SERVICES,true,false,true,false,1780834.7399999998
2024,26107,MI,Department of Defense,316210,FOOTWEAR MANUFACTURING,true,false,false,false,6203712.06
2024,24031,MD,Department of Health and Human Services,541219,OTHER ACCOUNTING SERVICES,true,true,false,true,3988326.2799999993
2024,42101,PA,Department of Health and Human Services,334510,ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS MANUFACTURING,true,false,false,false,88855.25
2024,12086,FL,Department of Commerce,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,false,118618.45000000001
2024,06073,CA,Department of Defense,517410,SATELLITE TELECOMMUNICATIONS,true,false,false,false,355696.22
2024,24005,MD,Department of Health and Human Services,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,true,false,true,42944317.34
2024,18003,IN,Department of Defense,336310,MOTOR VEHICLE GASOLINE ENGINE AND ENGINE PARTS MANUFACTURING,true,true,false,false,242673.64
2024,37029,NC,Department of Homeland Security,221310,WATER SUPPLY AND IRRIGATION SYSTEMS,true,false,false,false,58510.0
2024,32510,NV,Department of the Interior,334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,false,true,7439.76
2024,19027,IA,Department of Agriculture,611710,EDUCATIONAL SUPPORT SERVICES,true,false,true,false,3643455.0
2024,42013,PA,Department of Veterans Affairs,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,false,10943903.260000002
2024,08005,CO,Department of Defense,337215,"SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING",true,false,false,false,32000.0
2024,16019,ID,Department of Transportation,334310,AUDIO AND VIDEO EQUIPMENT MANUFACTURING,true,false,false,true,297361.03
2024,24033,MD,Department of Commerce,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,true,true,3270028.8
2024,20015,KS,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,true,true,48588.96
2024,19193,IA,Department of the Interior,516210,"MEDIA STREAMING DISTRIBUTION SERVICES, SOCIAL NETWORKS, AND OTHER MEDIA NETWORKS AND CONTENT PROVIDERS",true,false,true,true,30784.0
2024,42091,PA,Department of Defense,333914,"MEASURING, DISPENSING, AND OTHER PUMPING EQUIPMENT MANUFACTURING",true,false,false,false,397043.12999999995
2024,29510,MO,General Services Administration,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,false,10259049.75
2024,25017,MA,General Services Administration,511210,SOFTWARE PUBLISHERS,true,false,true,false,20005560.0
2024,38079,ND,Department of Health and Human Services,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,false,725854.0
2024,36103,NY,General Services Administration,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,false,9779187.6
2024,34029,NJ,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,false,false,5543.0
2024,34027,NJ,Department of the Interior,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,true,15926.230000000001
2024,27137,MN,Department of Agriculture,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,true,true,false,false,115554.0
2024,55057,WI,Department of Defense,335312,MOTOR AND GENERATOR MANUFACTURING,true,false,false,false,163148.0
2024,06059,CA,Department of Defense,336214,TRAVEL TRAILER AND CAMPER MANUFACTURING,true,true,false,true,54050.0
2024,06059,CA,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,false,true,8915419.55
2024,24023,MD,Department of Defense,332119,"METAL CROWN, CLOSURE, AND OTHER METAL STAMPING (EXCEPT AUTOMOTIVE)",true,false,false,false,10130.0
2024,45019,SC,Department of Commerce,237130,POWER AND COMMUNICATION LINE AND RELATED STRUCTURES CONSTRUCTION,true,false,false,false,23105.5
2024,53033,WA,Department of Commerce,811310,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,true,false,true,false,90940.0
2024,06041,CA,Department of Justice,321920,WOOD CONTAINER AND PALLET MANUFACTURING,true,false,false,false,19800.0
2024,48455,TX,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,false,false,104493.0
2024,04013,AZ,Department of Defense,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",true,false,false,false,1997476.0900000005
2024,08059,CO,Department of the Interior,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,true,2425122.14
2024,12099,FL,Department of Justice,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,false,157400.04
2024,01089,AL,General Services Administration,541330,ENGINEERING SERVICES,true,false,false,true,68966.0
2024,04011,AZ,Department of the Interior,237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,true,true,false,false,354922.83
2024,06107,CA,Department of the Interior,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,true,false,true,8744.33
2024,08041,CO,Department of Transportation,335910,BATTERY MANUFACTURING,true,true,false,false,2327509.92
2024,32003,NV,Department of Veterans Affairs,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,true,false,false,944044.9499999997
2024,24510,MD,Department of Veterans Affairs,541330,ENGINEERING SERVICES,true,false,true,false,3336438.2
2024,34005,NJ,Department of Defense,332996,FABRICATED PIPE AND PIPE FITTING MANUFACTURING,true,false,false,true,149780.0
2024,34007,NJ,Department of Defense,335311,"POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMER MANUFACTURING",true,false,false,true,0.0
2024,22051,LA,Department of Agriculture,541330,ENGINEERING SERVICES,true,false,false,false,0.0
2024,12011,FL,General Services Administration,339950,SIGN MANUFACTURING,true,false,false,false,1185.52
2024,04013,AZ,Department of Defense,339920,SPORTING AND ATHLETIC GOODS MANUFACTURING,true,false,false,true,0.0
2024,06037,CA,Department of Defense,238160,ROOFING CONTRACTORS,true,false,false,true,8475239.0
2024,45077,SC,Department of Homeland Security,112990,ALL OTHER ANIMAL PRODUCTION,true,true,false,false,545000.0
2024,24031,MD,Department of the Treasury,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,false,true,12218608.82
2024,25023,MA,Environmental Protection Agency,562910,REMEDIATION SERVICES,true,false,false,false,93277.92
2024,24005,MD,Department of the Treasury,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,true,4336811.199999999
2024,13051,GA,Department of Defense,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,true,false,false,1098980.68
2024,47011,TN,Department of Agriculture,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,true,false,true,403319.18000000005
2024,08069,CO,Department of Agriculture,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,true,false,false,359873.0
2024,47081,TN,Department of Defense,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,false,false,false,2286181.7800000003
2024,12019,FL,Department of Defense,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,false,true,true,45103.5
2024,53033,WA,Department of Veterans Affairs,541330,ENGINEERING SERVICES,true,true,true,false,793653.86
2024,34005,NJ,Department of Defense,333613,MECHANICAL POWER TRANSMISSION EQUIPMENT MANUFACTURING,true,false,false,false,2192662.91
2024,48157,TX,Department of Homeland Security,423720,PLUMBING AND HEATING EQUIPMENT AND SUPPLIES (HYDRONICS) MERCHANT WHOLESALERS,true,false,false,true,0.0
2024,11001,DC,Department of Energy,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,true,true,true,4112368.1
