fiscal_year,county_fips,state,agency,naics_code,naics_description,is_small_business,is_woman_owned,is_veteran_owned,is_minority_owned,total_obligation
2022,06071,CA,Department of Defense,621999,ALL OTHER MISCELLANEOUS AMBULATORY HEALTH CARE SERVICES,true,true,false,true,477077.2
2022,21067,KY,Department of Defense,561210,FACILITIES SUPPORT SERVICES,true,false,true,false,0.0
2022,30005,MT,Department of Health and Human Services,621512,DIAGNOSTIC IMAGING CENTERS,true,true,false,false,6950.0
2022,48469,TX,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,true,3742.2
2022,29189,MO,Department of Defense,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",true,false,false,true,262.08
2022,22055,LA,Department of Defense,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,false,false,49953.0
2022,51600,VA,Department of Homeland Security,511210,SOFTWARE PUBLISHERS,true,false,false,false,2860065.3
2022,51650,VA,Department of Defense,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,true,false,false,166728.1
2022,29145,MO,Department of the Interior,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,false,1601.0
2022,06095,CA,Department of Defense,334513,"INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",true,false,false,false,22756.65
2022,24025,MD,Department of Defense,333994,INDUSTRIAL PROCESS FURNACE AND OVEN MANUFACTURING,true,false,false,false,0.0
2022,06053,CA,General Services Administration,611710,EDUCATIONAL SUPPORT SERVICES,true,true,true,true,662736.85
2022,51041,VA,Department of Defense,561710,EXTERMINATING AND PEST CONTROL SERVICES,true,false,true,false,66840.22
2022,36085,NY,Department of Homeland Security,423830,INDUSTRIAL MACHINERY AND EQUIPMENT MERCHANT WHOLESALERS,true,false,false,false,10813.04
2022,13135,GA,Department of Defense,335932,NONCURRENT-CARRYING WIRING DEVICE MANUFACTURING,true,true,false,true,11520.0
2022,24033,MD,Department of State,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,true,false,true,870121.4199999999
2022,34023,NJ,Department of Commerce,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,true,8846.55
2022,20015,KS,Department of Defense,339999,ALL OTHER MISCELLANEOUS MANUFACTURING,true,false,false,false,0.0
2022,32003,NV,Department of the Interior,541370,SURVEYING AND MAPPING (EXCEPT GEOPHYSICAL) SERVICES,true,false,false,false,0.0
2022,01059,AL,Department of Defense,332721,PRECISION TURNED PRODUCT MANUFACTURING,true,false,false,false,219263.0
2022,13121,GA,Department of Defense,333914,"MEASURING, DISPENSING, AND OTHER PUMPING EQUIPMENT MANUFACTURING",true,false,false,false,50213.0
2022,26097,MI,Department of Agriculture,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,false,4565.0
2022,06037,CA,Department of Defense,561720,JANITORIAL SERVICES,true,false,true,false,49025.15
2022,26025,MI,Department of Veterans Affairs,339111,LABORATORY APPARATUS AND FURNITURE MANUFACTURING,true,true,false,false,19070.0
2022,26021,MI,Department of Defense,332216,SAW BLADE AND HANDTOOL MANUFACTURING,true,false,true,false,178575.0
2022,06075,CA,Department of Veterans Affairs,562112,HAZARDOUS WASTE COLLECTION,true,true,false,false,449990.25
2022,27145,MN,Department of Veterans Affairs,531120,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES),true,true,true,true,0.0
2022,33013,NH,Department of Defense,561730,LANDSCAPING SERVICES,true,false,true,false,24800.0
2022,55083,WI,Department of Defense,333914,"MEASURING, DISPENSING, AND OTHER PUMPING EQUIPMENT MANUFACTURING",true,true,false,false,31717.0
2022,42101,PA,Department of Homeland Security,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,true,true,false,26300.1
2022,41051,OR,Department of Veterans Affairs,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),true,false,false,false,5658.6
2022,29189,MO,Department of Defense,333996,FLUID POWER PUMP AND MOTOR MANUFACTURING,true,true,false,false,993.32
2022,13121,GA,General Services Administration,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,false,false,true,0.0
2022,39149,OH,Department of Defense,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,false,false,49601.0
2022,24017,MD,Department of Defense,562991,SEPTIC TANK AND RELATED SERVICES,true,false,false,false,4900.0
2022,42107,PA,Department of Justice,311225,FATS AND OILS REFINING AND BLENDING,true,false,false,false,30898.0
2022,26027,MI,Department of Defense,333413,INDUSTRIAL AND COMMERCIAL FAN AND BLOWER AND AIR PURIFICATION EQUIPMENT MANUFACTURING,true,false,true,false,12700.87
2022,26163,MI,Department of Justice,541513,COMPUTER FACILITIES MANAGEMENT SERVICES,true,false,false,true,431.0
2022,48041,TX,Department of Veterans Affairs,312113,ICE MANUFACTURING,true,false,false,false,16159.0
2022,06095,CA,Department of Defense,561210,FACILITIES SUPPORT SERVICES,true,false,false,true,1322305.6
2022,37051,NC,Department of Defense,325120,INDUSTRIAL GAS MANUFACTURING,true,false,true,false,16621.55
2022,08041,CO,Department of Defense,812332,INDUSTRIAL LAUNDERERS,true,false,false,true,15996.0
2022,32031,NV,Department of Defense,339950,SIGN MANUFACTURING,true,false,false,false,23762.0
2022,12057,FL,Department of Justice,541199,ALL OTHER LEGAL SERVICES,true,false,true,true,900987.2
2022,24005,MD,Department of Health and Human Services,541211,OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS,true,false,false,false,10916360.86
2022,24017,MD,Department of Defense,335931,CURRENT-CARRYING WIRING DEVICE MANUFACTURING,true,false,false,false,2838.5
2022,16035,ID,Department of Agriculture,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES,true,false,false,false,4867.11
2022,37049,NC,Department of Defense,562991,SEPTIC TANK AND RELATED SERVICES,true,false,false,false,9540.0
2022,35045,NM,Department of the Interior,561730,LANDSCAPING SERVICES,true,false,false,false,42972.45
2022,28163,MS,Department of the Interior,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,true,false,false,36900.0
2022,42011,PA,Department of Defense,541330,ENGINEERING SERVICES,true,false,false,false,0.0
2022,12011,FL,Department of Veterans Affairs,334290,OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,false,true,188603.55
2022,24021,MD,Department of Defense,541620,ENVIRONMENTAL CONSULTING SERVICES,true,false,false,true,409576.8
2022,28081,MS,Department of the Interior,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),true,false,true,false,22142.55
2022,40109,OK,Department of Justice,541199,ALL OTHER LEGAL SERVICES,true,false,false,false,12600.0
2022,48113,TX,Department of Defense,322219,OTHER PAPERBOARD CONTAINER MANUFACTURING,true,true,false,true,49200.0
2022,54033,WV,Department of Defense,562111,SOLID WASTE COLLECTION,true,false,false,false,10800.0
2022,35031,NM,Department of the Interior,334310,AUDIO AND VIDEO EQUIPMENT MANUFACTURING,true,true,false,true,58871.66
2022,05007,AR,Department of Veterans Affairs,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),true,false,false,false,974223.35
2022,29169,MO,Department of Defense,333318,OTHER COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING,true,true,false,true,1427274.75
2022,04013,AZ,Department of Justice,326140,POLYSTYRENE FOAM PRODUCT MANUFACTURING,true,false,true,true,21667.5
2022,21067,KY,Department of Agriculture,811121,"AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE",true,false,false,false,14150.0
2022,24510,MD,Department of Homeland Security,492210,LOCAL MESSENGERS AND LOCAL DELIVERY,true,false,true,true,98131.44
2022,23023,ME,Department of Agriculture,541380,TESTING LABORATORIES,true,false,false,false,51306.82
2022,36067,NY,Department of Defense,332311,PREFABRICATED METAL BUILDING AND COMPONENT MANUFACTURING,true,false,false,false,59400.0
2022,37053,NC,Department of Homeland Security,332311,PREFABRICATED METAL BUILDING AND COMPONENT MANUFACTURING,true,false,false,false,48454.0
2022,16055,ID,Department of Defense,334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,false,false,1191.41
2022,18059,IN,Department of Defense,337122,NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING,true,false,true,false,1848860.89
2022,06063,CA,Department of Agriculture,332618,OTHER FABRICATED WIRE PRODUCT MANUFACTURING,true,false,false,false,46386.0
2022,51740,VA,Department of Defense,326220,RUBBER AND PLASTICS HOSES AND BELTING MANUFACTURING,true,false,true,false,44800.5
2022,24033,MD,Department of Justice,339944,CARBON PAPER AND INKED RIBBON MANUFACTURING,true,false,false,true,98103.54999999999
2022,12086,FL,Department of Veterans Affairs,332992,SMALL ARMS AMMUNITION MANUFACTURING,true,false,false,false,20333.0
2022,24031,MD,Department of Commerce,561612,SECURITY GUARDS AND PATROL SERVICES,true,false,true,true,504584.0
2022,37183,NC,Department of Defense,334111,ELECTRONIC COMPUTER MANUFACTURING,true,false,true,true,1029695.87
2022,41011,OR,Department of the Interior,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),true,true,false,false,2496.0
2022,06059,CA,Department of the Interior,541620,ENVIRONMENTAL CONSULTING SERVICES,true,false,false,true,274328.1
2022,48141,TX,Department of State,541513,COMPUTER FACILITIES MANAGEMENT SERVICES,true,true,false,true,10935.0
2022,25017,MA,Department of Defense,811310,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,true,false,true,true,24750.0
2022,51810,VA,Department of Veterans Affairs,562213,SOLID WASTE COMBUSTORS AND INCINERATORS,true,false,true,false,43144.35
2022,19153,IA,Department of Defense,611420,COMPUTER TRAINING,true,false,false,false,11000.0
2022,53063,WA,Department of Defense,334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,true,true,false,false,131873.76
2022,39113,OH,Department of Veterans Affairs,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,true,false,true,true,30000.0
2022,17091,IL,Department of Veterans Affairs,561720,JANITORIAL SERVICES,true,false,true,true,17851.74
2022,34013,NJ,Department of Defense,237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,true,false,false,false,21313650.0
2022,37063,NC,Department of Veterans Affairs,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,true,true,0.0
2022,51107,VA,Department of Health and Human Services,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,false,false,false,61725.0
2022,51107,VA,Department of Defense,517110,WIRED TELECOMMUNICATIONS CARRIERS,true,false,true,true,0.0
2022,09009,CT,Environmental Protection Agency,562910,REMEDIATION SERVICES,true,false,false,false,700000.0
2022,25013,MA,Department of Homeland Security,561612,SECURITY GUARDS AND PATROL SERVICES,true,false,false,false,1685744.56
2022,17031,IL,Department of Health and Human Services,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,true,false,true,501238.4
2022,48201,TX,Department of the Interior,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,true,5580.69
2022,51700,VA,Department of Defense,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,false,true,304018.13
2022,06111,CA,Department of Defense,337211,WOOD OFFICE FURNITURE MANUFACTURING,true,false,false,false,125480.0
2022,06049,CA,Department of the Interior,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,false,false,false,497790.0
2022,37139,NC,Department of Homeland Security,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,true,true,38250.0
2022,06111,CA,Department of Defense,334111,ELECTRONIC COMPUTER MANUFACTURING,true,true,false,true,11618.66
2022,12011,FL,Department of Defense,335129,OTHER LIGHTING EQUIPMENT MANUFACTURING,true,false,false,false,1753333.97
2022,48141,TX,Department of Defense,334118,COMPUTER TERMINAL AND OTHER COMPUTER PERIPHERAL EQUIPMENT MANUFACTURING,true,false,false,true,12755.62
2022,36059,NY,Department of Defense,333996,FLUID POWER PUMP AND MOTOR MANUFACTURING,true,true,false,false,87767.66
2022,51600,VA,General Services Administration,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,false,true,352687.52
2022,06073,CA,Department of Homeland Security,315990,APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,true,true,true,true,165392.25
2022,06081,CA,Department of Commerce,517410,SATELLITE TELECOMMUNICATIONS,true,false,false,false,2385000.0
2022,06025,CA,Department of Health and Human Services,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,false,340355.24
2022,41027,OR,Department of Agriculture,327390,OTHER CONCRETE PRODUCT MANUFACTURING,true,false,false,false,127875.0
2022,18011,IN,Department of Defense,336212,TRUCK TRAILER MANUFACTURING,true,false,false,false,0.0
2022,47011,TN,Department of Defense,561720,JANITORIAL SERVICES,true,false,false,true,16128.0
2022,06059,CA,Department of Defense,336214,TRAVEL TRAILER AND CAMPER MANUFACTURING,true,false,false,false,74196.3
2022,50027,VT,Department of Veterans Affairs,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,false,true,false,378680.0
2022,06071,CA,Department of Agriculture,561210,FACILITIES SUPPORT SERVICES,true,false,false,false,29249.5
2022,42105,PA,Department of Justice,311999,ALL OTHER MISCELLANEOUS FOOD MANUFACTURING,true,false,false,true,47306.95
2022,39057,OH,Department of Defense,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,false,false,109082.0
2022,51153,VA,Department of Health and Human Services,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,false,false,142338.0
2022,35045,NM,Department of Health and Human Services,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,true,false,true,false,15200.0
2022,55055,WI,Department of Defense,332996,FABRICATED PIPE AND PIPE FITTING MANUFACTURING,true,true,false,false,2028.6
2022,53077,WA,Department of Defense,339999,ALL OTHER MISCELLANEOUS MANUFACTURING,true,false,false,false,33889.3
2022,36059,NY,Environmental Protection Agency,334111,ELECTRONIC COMPUTER MANUFACTURING,true,false,false,true,58399.71
2022,17199,IL,Department of Veterans Affairs,541330,ENGINEERING SERVICES,true,false,true,false,249542.0
2022,04013,AZ,Department of the Interior,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),true,false,false,false,51674.0
2022,06071,CA,Department of Commerce,334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,false,false,47176.0
2022,13121,GA,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,false,true,30810.0
2022,17163,IL,Department of Defense,811490,OTHER PERSONAL AND HOUSEHOLD GOODS REPAIR AND MAINTENANCE,true,true,false,false,14215.08
2022,30001,MT,Department of the Interior,336112,LIGHT TRUCK AND UTILITY VEHICLE MANUFACTURING,true,false,false,false,58547.0
2022,41011,OR,Department of Housing and Urban Development,541350,BUILDING INSPECTION SERVICES,true,false,false,true,1049906.0
2022,35051,NM,Department of the Interior,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,true,false,false,false,81644.53
2022,54047,WV,Department of Defense,339999,ALL OTHER MISCELLANEOUS MANUFACTURING,true,false,true,false,1938347.0
2022,06085,CA,Department of Defense,238160,ROOFING CONTRACTORS,true,false,true,true,240000.0
2022,11001,DC,Court Services and Offender Supervision Agency,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,true,false,true,1799039.28
2022,29161,MO,Department of Defense,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,true,false,true,770157.0
2022,42003,PA,Department of Defense,334111,ELECTRONIC COMPUTER MANUFACTURING,true,false,true,true,25550.88
2022,51013,VA,Consumer Financial Protection Bureau,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,true,false,false,187067.7
2022,47125,TN,National Archives and Records Administration,561210,FACILITIES SUPPORT SERVICES,true,true,false,false,90159.43
2022,56021,WY,Department of Veterans Affairs,561990,ALL OTHER SUPPORT SERVICES,true,false,true,false,263619.6
2022,48453,TX,Department of Defense,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,true,false,true,true,156390.77
2022,01083,AL,Department of Defense,333618,OTHER ENGINE EQUIPMENT MANUFACTURING,true,true,false,true,58775.0
2022,24003,MD,Department of Defense,334310,AUDIO AND VIDEO EQUIPMENT MANUFACTURING,true,false,false,false,647690.22
2022,36087,NY,Department of Homeland Security,332510,HARDWARE MANUFACTURING,true,false,false,false,33920.11
2022,01097,AL,Department of Defense,332991,BALL AND ROLLER BEARING MANUFACTURING,true,false,false,false,11004.6
2022,06001,CA,Department of Agriculture,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,true,false,false,false,19700.0
2022,02020,AK,Department of Defense,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,true,false,false,true,132189.0
2022,13245,GA,Department of Defense,337122,NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING,true,true,false,true,17235.9
2022,34025,NJ,Department of Defense,541620,ENVIRONMENTAL CONSULTING SERVICES,true,true,false,false,0.0
2022,15001,HI,Department of Agriculture,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,false,false,158450.0
2022,39049,OH,Department of Agriculture,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,true,false,false,false,42771.62
2022,37155,NC,Department of Defense,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,false,false,false,173890.03
2022,24033,MD,National Archives and Records Administration,517110,WIRED TELECOMMUNICATIONS CARRIERS,true,false,false,false,683000.0
2022,55083,WI,Department of Defense,332618,OTHER FABRICATED WIRE PRODUCT MANUFACTURING,true,true,false,false,8250.0
2022,46071,SD,Department of the Interior,237310,"HIGHWAY, STREET, AND BRIDGE CONSTRUCTION",true,false,true,false,0.0
2022,55079,WI,Department of Defense,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,false,false,false,101481.95999999999
2022,41051,OR,Department of Agriculture,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,true,false,false,4000.0
2022,12005,FL,Department of Defense,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,false,true,0.0
2022,34029,NJ,Department of Veterans Affairs,333415,AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT MANUFACTURING,true,false,true,false,140491.0
2022,51121,VA,Department of the Interior,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,false,false,15986.88
2022,37063,NC,Department of Health and Human Services,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,true,false,true,false,109356.0
2022,32031,NV,Department of Agriculture,324110,PETROLEUM REFINERIES,true,false,false,false,44176.04
2022,36071,NY,Department of Defense,331318,"OTHER ALUMINUM ROLLING, DRAWING, AND EXTRUDING",true,false,false,true,913992.84
2022,45019,SC,Department of Defense,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,true,true,1381282.0
2022,01101,AL,Department of Defense,238330,FLOORING CONTRACTORS,true,true,false,true,39026.0
2022,01077,AL,Department of Defense,336310,MOTOR VEHICLE GASOLINE ENGINE AND ENGINE PARTS MANUFACTURING,true,false,false,true,73468.18
2022,24027,MD,Department of Defense,326220,RUBBER AND PLASTICS HOSES AND BELTING MANUFACTURING,true,false,false,false,3509.0
2022,02020,AK,Department of Defense,611512,FLIGHT TRAINING,true,false,false,false,336507.5
2022,06067,CA,Department of the Interior,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,false,true,false,26780.0
2022,48099,TX,Department of Defense,611710,EDUCATIONAL SUPPORT SERVICES,true,false,true,false,899251.86
2022,01097,AL,Department of Homeland Security,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,false,true,291151.0
2022,06083,CA,Department of Defense,424120,STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,true,true,false,true,6802.0
2022,16055,ID,Department of Agriculture,541370,SURVEYING AND MAPPING (EXCEPT GEOPHYSICAL) SERVICES,true,false,true,false,61335.75
2022,39153,OH,Department of Veterans Affairs,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,false,false,29726.0
2022,06089,CA,Department of the Interior,337127,INSTITUTIONAL FURNITURE MANUFACTURING,true,true,false,false,30215.04
2022,53033,WA,Department of Veterans Affairs,532490,OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING,true,false,false,false,21737.68
2022,51740,VA,Department of Defense,333313,OFFICE MACHINERY MANUFACTURING,true,true,false,false,873.0
2022,24013,MD,Department of State,238390,OTHER BUILDING FINISHING CONTRACTORS,true,true,false,true,121954.31
2022,30081,MT,Department of Defense,333924,"INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING",true,true,false,true,14935.0
2022,38035,ND,Department of Agriculture,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,true,3308817.0
2022,34005,NJ,Department of Defense,511210,SOFTWARE PUBLISHERS,true,false,true,true,13260.88
2022,48375,TX,Department of Veterans Affairs,238160,ROOFING CONTRACTORS,true,false,true,false,1526716.6
2022,06059,CA,Department of Defense,326111,PLASTICS BAG MANUFACTURING,true,false,false,false,99058.81
2022,26069,MI,Department of Agriculture,336991,"MOTORCYCLE, BICYCLE, AND PARTS MANUFACTURING",true,true,false,false,27531.19
2022,51710,VA,Department of Homeland Security,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,false,false,288061.66
2022,06029,CA,Department of Defense,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,true,false,false,false,95621.0
2022,36117,NY,Department of Defense,335912,PRIMARY BATTERY MANUFACTURING,true,false,false,false,4006.1000000000004
2022,25001,MA,Department of Defense,311991,PERISHABLE PREPARED FOOD MANUFACTURING,true,true,false,false,53984.6
2022,30029,MT,Department of Agriculture,238910,SITE PREPARATION CONTRACTORS,true,false,false,false,22400.0
2022,51660,VA,Department of Health and Human Services,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,true,true,false,false,275813.92
2022,55085,WI,Department of Agriculture,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,false,true,false,54853.84
2022,42101,PA,Department of Defense,332618,OTHER FABRICATED WIRE PRODUCT MANUFACTURING,true,false,false,false,571.75
2022,41041,OR,Department of Commerce,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,true,20601.0
2022,37119,NC,Social Security Administration,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,true,false,false,false,48310.16
2022,24005,MD,Social Security Administration,561320,TEMPORARY HELP SERVICES,true,true,false,false,14305.5
2022,42091,PA,Department of Justice,332510,HARDWARE MANUFACTURING,true,true,false,false,34734.65
2022,34015,NJ,Department of Defense,332510,HARDWARE MANUFACTURING,true,false,true,true,174274.68
2022,42121,PA,Department of Agriculture,238190,"OTHER FOUNDATION, STRUCTURE, AND BUILDING EXTERIOR CONTRACTORS",true,false,false,false,947204.7
2022,11001,DC,Department of the Treasury,333249,OTHER INDUSTRIAL MACHINERY MANUFACTURING,true,false,false,false,0.0
2022,48113,TX,Department of Defense,561720,JANITORIAL SERVICES,true,false,false,true,13097.43
2022,45015,SC,Department of Defense,336611,SHIP BUILDING AND REPAIRING,true,false,true,false,92565.46
2022,48203,TX,Department of Defense,331315,"ALUMINUM SHEET, PLATE, AND FOIL MANUFACTURING",true,false,false,false,839740.0
2022,47157,TN,Department of Defense,611699,ALL OTHER MISCELLANEOUS SCHOOLS AND INSTRUCTION,true,true,true,false,268500.0
2022,26093,MI,Department of Defense,334512,"AUTOMATIC ENVIRONMENTAL CONTROL MANUFACTURING FOR RESIDENTIAL, COMMERCIAL, AND APPLIANCE USE",true,false,false,false,23225.0
2022,20041,KS,Department of Defense,811310,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,true,false,false,false,148885.2
2022,24031,MD,Department of Agriculture,541810,ADVERTISING AGENCIES,true,true,false,true,255754.58
2022,12001,FL,Department of Veterans Affairs,711130,MUSICAL GROUPS AND ARTISTS,true,false,false,false,15360.0
2022,53033,WA,Department of Defense,237310,"HIGHWAY, STREET, AND BRIDGE CONSTRUCTION",true,false,false,false,11908100.0
2022,08001,CO,Department of Defense,334512,"AUTOMATIC ENVIRONMENTAL CONTROL MANUFACTURING FOR RESIDENTIAL, COMMERCIAL, AND APPLIANCE USE",true,false,false,false,1185.59
2022,26159,MI,Department of the Treasury,314910,TEXTILE BAG AND CANVAS MILLS,true,false,false,false,94960.0
2022,06083,CA,Department of Defense,333999,ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,true,true,false,false,27182.96
2022,51013,VA,Department of Defense,562111,SOLID WASTE COLLECTION,true,false,true,true,57005.6
2022,42049,PA,Department of Defense,331491,"NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM) ROLLING, DRAWING, AND EXTRUDING",true,false,false,false,0.0
2022,06075,CA,Department of Homeland Security,812320,DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED),true,false,false,false,6000.0
2022,48187,TX,Department of Defense,323117,BOOKS PRINTING,true,false,false,false,909.7500000000001
2022,12057,FL,Department of Defense,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,false,true,793667.3200000001
2022,40119,OK,Department of Agriculture,238320,PAINTING AND WALL COVERING CONTRACTORS,true,false,true,true,14600.0
2022,06053,CA,General Services Administration,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,true,85735.0
2022,41017,OR,Department of Agriculture,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,true,false,false,false,0.0
2022,32001,NV,Department of Defense,519130,INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,true,false,false,false,3420.96
2022,51650,VA,Department of Veterans Affairs,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,true,true,1750000.0
2022,30013,MT,Department of Defense,238330,FLOORING CONTRACTORS,true,true,false,false,24476.16
2022,11001,DC,Department of Veterans Affairs,492210,LOCAL MESSENGERS AND LOCAL DELIVERY,true,false,true,true,1528.95
2022,32003,NV,Department of Defense,811212,COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,true,false,false,false,52828.0
