fiscal_year,county_fips,state,agency,naics_code,naics_description,is_small_business,is_woman_owned,is_veteran_owned,is_minority_owned,total_obligation
2023,40143,OK,Department of Defense,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,true,false,false,false,646801.4
2023,39051,OH,Department of Defense,335129,OTHER LIGHTING EQUIPMENT MANUFACTURING,true,false,false,false,13083.74
2023,12011,FL,Department of Defense,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,false,false,false,851914.91
2023,09001,CT,Department of Defense,334419,OTHER ELECTRONIC COMPONENT MANUFACTURING,true,true,false,false,47373.100000000006
2023,51510,VA,Department of Homeland Security,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,false,10106225.54
2023,12009,FL,Department of Defense,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,true,false,true,false,95601.54000000001
2023,51059,VA,Department of State,334111,ELECTRONIC COMPUTER MANUFACTURING,true,false,false,false,27705678.509999998
2023,12069,FL,Department of Agriculture,481212,NONSCHEDULED CHARTERED FREIGHT AIR TRANSPORTATION,true,false,true,false,9860707.61
2023,05125,AR,Department of Veterans Affairs,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,false,false,false,35125.0
2023,37063,NC,Department of Health and Human Services,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,true,false,false,false,438415.41000000003
2023,49021,UT,Department of Agriculture,481212,NONSCHEDULED CHARTERED FREIGHT AIR TRANSPORTATION,true,false,false,false,2065899.6099999999
2023,30049,MT,Department of Veterans Affairs,336112,LIGHT TRUCK AND UTILITY VEHICLE MANUFACTURING,true,false,true,false,26692.0
2023,22043,LA,Department of Defense,334111,ELECTRONIC COMPUTER MANUFACTURING,true,true,false,false,43466.19
2023,51059,VA,Department of Justice,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,false,true,6254428.050000001
2023,06065,CA,Department of Agriculture,481212,NONSCHEDULED CHARTERED FREIGHT AIR TRANSPORTATION,true,false,false,false,4029852.76
2023,41029,OR,Department of Agriculture,621399,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,true,false,false,false,388373.95999999996
2023,17089,IL,Department of Defense,336310,MOTOR VEHICLE GASOLINE ENGINE AND ENGINE PARTS MANUFACTURING,true,false,false,false,38180.850000000006
2023,34025,NJ,Department of Veterans Affairs,325910,PRINTING INK MANUFACTURING,true,false,true,true,3821.16
2023,47037,TN,Department of Agriculture,337122,NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING,true,false,false,true,27623.68
2023,12011,FL,Department of Defense,339991,"GASKET, PACKING, AND SEALING DEVICE MANUFACTURING",true,false,true,false,998818.5900000001
2023,24031,MD,Department of Justice,541810,ADVERTISING AGENCIES,true,true,false,true,8600720.09
2023,37183,NC,Department of Justice,315999,OTHER APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,true,false,false,false,141105.69
2023,51003,VA,Department of the Interior,335311,"POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMER MANUFACTURING",true,true,false,true,58800.0
2023,42091,PA,Department of Homeland Security,541330,ENGINEERING SERVICES,true,true,false,false,945862.13
2023,12031,FL,Department of Defense,541513,COMPUTER FACILITIES MANAGEMENT SERVICES,true,false,false,true,4141814.4
2023,53061,WA,Department of Homeland Security,811111,GENERAL AUTOMOTIVE REPAIR,true,false,false,false,4235.69
2023,48029,TX,Department of Defense,541330,ENGINEERING SERVICES,true,false,false,true,123374366.39
2023,51059,VA,Department of Health and Human Services,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,false,141844495.55999997
2023,12091,FL,Department of Defense,541330,ENGINEERING SERVICES,true,false,false,false,27733924.549999997
2023,31055,NE,Department of Veterans Affairs,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,false,false,false,649560.0900000001
2023,36061,NY,Department of Veterans Affairs,334510,ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS MANUFACTURING,true,false,true,false,167145.15
