fiscal_year,county_fips,state,agency,naics_code,naics_description,is_small_business,is_woman_owned,is_veteran_owned,total_obligation
2019,04013,AZ,Department of Defense,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,true,false,false,38105.0
2019,37183,NC,Department of Veterans Affairs,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,true,false,false,499550.0
2019,48453,TX,Department of Defense,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,false,true,13081.0
2019,30049,MT,Department of Defense,621330,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),true,true,false,110039.94
2019,24033,MD,Department of Commerce,511210,SOFTWARE PUBLISHERS,true,false,false,1686674.13
2019,37133,NC,Department of Defense,541513,COMPUTER FACILITIES MANAGEMENT SERVICES,true,false,true,2941884.84
2019,29037,MO,General Services Administration,336112,LIGHT TRUCK AND UTILITY VEHICLE MANUFACTURING,true,false,false,3198272.0
2019,16019,ID,Department of Energy,561990,ALL OTHER SUPPORT SERVICES,true,true,false,660000.0
2019,08031,CO,General Services Administration,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,false,168000.0
2019,13179,GA,Department of Defense,334290,OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,true,138965.75
2019,51550,VA,Department of Defense,315220,MEN'S AND BOYS' CUT AND SEW APPAREL MANUFACTURING,true,false,false,939279.84
2019,53073,WA,Department of Transportation,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,true,false,false,27343.34
2019,29169,MO,Department of Defense,221210,NATURAL GAS DISTRIBUTION,true,false,false,13221357.58
2019,48113,TX,General Services Administration,812332,INDUSTRIAL LAUNDERERS,true,false,false,3261.9
2019,51013,VA,Department of Justice,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,true,false,446924.8
2019,54039,WV,Department of Defense,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,false,false,54659.0
2019,66010,GU,Department of Defense,561710,EXTERMINATING AND PEST CONTROL SERVICES,true,false,true,1177074.23
2019,24021,MD,Department of Defense,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,5547753.11
2019,21089,KY,Department of Energy,541620,ENVIRONMENTAL CONSULTING SERVICES,true,false,false,824163.27
2019,26025,MI,General Services Administration,238160,ROOFING CONTRACTORS,true,true,true,1924091.26
2019,39061,OH,Department of the Treasury,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,false,false,16800.0
2019,53063,WA,Department of Defense,333515,CUTTING TOOL AND MACHINE TOOL ACCESSORY MANUFACTURING,true,false,false,109455.0
2019,25025,MA,Department of Veterans Affairs,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,false,false,123715.69
2019,11001,DC,Pension Benefit Guaranty Corporation,541810,ADVERTISING AGENCIES,true,true,false,58354.0
2019,54039,WV,Department of Justice,334614,"SOFTWARE AND OTHER PRERECORDED COMPACT DISC, TAPE, AND RECORD REPRODUCING",true,false,false,23700.0
2019,54061,WV,Department of Energy,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,true,false,0.0
2019,18109,IN,Department of Defense,333992,WELDING AND SOLDERING EQUIPMENT MANUFACTURING,true,false,false,1129801.27
2019,06059,CA,Department of Defense,811118,OTHER AUTOMOTIVE MECHANICAL AND ELECTRICAL REPAIR AND MAINTENANCE,true,false,false,8240.0
2019,53063,WA,Department of Defense,333415,AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT MANUFACTURING,true,false,false,28595400.1
2019,24033,MD,Department of Health and Human Services,541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,true,false,false,219000.0
2019,12057,FL,Department of Defense,541370,SURVEYING AND MAPPING (EXCEPT GEOPHYSICAL) SERVICES,true,false,false,2659838.61
2019,13051,GA,Department of Defense,561990,ALL OTHER SUPPORT SERVICES,true,false,false,77600.0
2019,06085,CA,Department of Agriculture,334111,ELECTRONIC COMPUTER MANUFACTURING,true,false,false,877059.9
2019,26161,MI,Department of the Interior,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,false,2669995.66
2019,36119,NY,Department of Defense,339991,"GASKET, PACKING, AND SEALING DEVICE MANUFACTURING",true,false,true,104841.45000000001
2019,01097,AL,Department of Defense,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,true,false,true,1794.1399999999999
2019,51740,VA,Department of Defense,325199,ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING,true,false,false,22399.399999999998
2019,36103,NY,Department of Defense,332618,OTHER FABRICATED WIRE PRODUCT MANUFACTURING,true,true,false,286786.82999999996
2019,11001,DC,Department of Agriculture,561110,OFFICE ADMINISTRATIVE SERVICES,true,false,true,104282.24
2019,51059,VA,Department of Commerce,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,6357602.9
2019,18039,IN,Department of Defense,332991,BALL AND ROLLER BEARING MANUFACTURING,true,false,false,240480.42
2019,09001,CT,Department of Defense,332510,HARDWARE MANUFACTURING,true,false,false,231059.85
2019,66010,GU,Department of Defense,621511,MEDICAL LABORATORIES,true,false,false,101916.06
2019,31153,NE,Department of Defense,541620,ENVIRONMENTAL CONSULTING SERVICES,true,true,false,14158.0
2019,13059,GA,Environmental Protection Agency,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",true,false,false,31701.25
2019,26017,MI,General Services Administration,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,43485.33
2019,01101,AL,Department of Defense,311812,COMMERCIAL BAKERIES,true,false,false,35064.1
2019,24027,MD,Department of Health and Human Services,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,false,0.0
2019,17043,IL,Department of Defense,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,false,2397138.77
2019,55095,WI,Department of the Interior,541191,TITLE ABSTRACT AND SETTLEMENT OFFICES,true,false,false,2550.0
2019,42045,PA,Department of Defense,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",true,false,false,12264046.0
2019,24035,MD,Department of Defense,323117,BOOKS PRINTING,true,false,false,660.66
2019,29510,MO,Department of Homeland Security,562119,OTHER WASTE COLLECTION,true,true,false,41192.43
2019,37051,NC,Department of Defense,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,false,4129402.16
2019,18097,IN,Department of Homeland Security,488190,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,true,false,false,697794.0
2019,01083,AL,Department of Defense,332994,"SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",true,false,true,55952.64
2019,23019,ME,Department of Justice,316110,LEATHER AND HIDE TANNING AND FINISHING,true,true,false,29999.2
2019,35017,NM,Department of Agriculture,111940,HAY FARMING,true,false,false,15750.0
2019,09003,CT,Department of Defense,333992,WELDING AND SOLDERING EQUIPMENT MANUFACTURING,true,false,false,72000.0
2019,45019,SC,General Services Administration,561210,FACILITIES SUPPORT SERVICES,true,false,true,230155.91000000003
2019,69110,MP,Department of Homeland Security,532412,"CONSTRUCTION, MINING, AND FORESTRY MACHINERY AND EQUIPMENT RENTAL AND LEASING",true,false,false,193050.0
2019,01125,AL,Department of Commerce,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,157663.72999999998
2019,36081,NY,Social Security Administration,621111,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),true,false,false,231735.25
2019,36079,NY,Department of Justice,311991,PERISHABLE PREPARED FOOD MANUFACTURING,true,false,false,809117.53
2019,49013,UT,Department of Agriculture,531320,OFFICES OF REAL ESTATE APPRAISERS,true,true,false,7000.0
2019,21235,KY,Department of State,561210,FACILITIES SUPPORT SERVICES,true,false,false,786279.41
2019,19169,IA,Department of Agriculture,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,false,false,353881.27
2019,06037,CA,Department of Justice,315990,APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,true,false,true,43319.39
2019,24033,MD,National Archives and Records Administration,562910,REMEDIATION SERVICES,true,false,false,11053.29
2019,09003,CT,Department of Defense,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,true,false,false,507437.04000000004
2019,02020,AK,Department of Defense,339992,MUSICAL INSTRUMENT MANUFACTURING,true,false,false,76690.0
2019,36085,NY,Department of Homeland Security,315990,APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,true,false,false,26651.0
2019,42091,PA,Department of Justice,311611,ANIMAL (EXCEPT POULTRY) SLAUGHTERING,true,false,false,36131.869999999995
2019,24033,MD,Department of Justice,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,false,false,1565270.9
2019,34035,NJ,Department of Defense,335932,NONCURRENT-CARRYING WIRING DEVICE MANUFACTURING,true,false,true,21840.83
2019,24033,MD,National Gallery of Art,541612,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",true,false,false,8000.0
2019,42043,PA,Department of Defense,336111,AUTOMOBILE MANUFACTURING,true,false,false,17012.0
2019,39057,OH,General Services Administration,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,true,3608352.21
2019,72021,PR,Department of Defense,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,false,1439310.34
2019,12005,FL,Department of Defense,511210,SOFTWARE PUBLISHERS,true,false,true,12180.0
2019,53033,WA,Department of Health and Human Services,339999,ALL OTHER MISCELLANEOUS MANUFACTURING,true,false,false,103839.72
2019,53033,WA,Department of Defense,313210,BROADWOVEN FABRIC MILLS,true,false,false,84815.63999999998
2019,51013,VA,Department of the Interior,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,false,111070.16
2019,55055,WI,Department of Defense,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,true,true,false,4700.0
2019,24005,MD,Department of the Interior,237310,"HIGHWAY, STREET, AND BRIDGE CONSTRUCTION",true,false,false,141522.42
2019,51013,VA,Department of Defense,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,true,true,false,1863054.1
2019,17031,IL,Department of Veterans Affairs,562910,REMEDIATION SERVICES,true,false,true,442825.0
2019,22033,LA,Department of Homeland Security,541620,ENVIRONMENTAL CONSULTING SERVICES,true,false,false,347497.83
2019,36109,NY,Department of Defense,334418,PRINTED CIRCUIT ASSEMBLY (ELECTRONIC ASSEMBLY) MANUFACTURING,true,true,false,306921.3
2019,56021,WY,Department of Defense,315999,OTHER APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,true,true,false,105598.0
2019,08059,CO,Department of the Interior,561320,TEMPORARY HELP SERVICES,true,true,false,1328855.01
2019,08031,CO,Department of Defense,336412,AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,true,false,true,48081.6
2019,51770,VA,Department of Transportation,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,35685.0
2019,06071,CA,Department of Commerce,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,false,true,117985.0
2019,51810,VA,Department of Defense,811310,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,true,false,true,23229.96
2019,08077,CO,Department of Veterans Affairs,492110,COURIERS AND EXPRESS DELIVERY SERVICES,true,false,false,34240.0
2019,12081,FL,Department of Homeland Security,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,false,17414.35
2019,36103,NY,Department of Defense,332994,"SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",true,false,true,2065407.9500000002
2019,34025,NJ,Department of Defense,334513,"INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",true,false,false,616668.73
2019,72127,PR,Department of the Interior,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,false,18026.0
2019,25021,MA,Department of Justice,311999,ALL OTHER MISCELLANEOUS FOOD MANUFACTURING,true,false,false,1504446.0599999998
2019,24510,MD,Social Security Administration,511210,SOFTWARE PUBLISHERS,true,false,false,1061125.22
2019,30081,MT,Department of Health and Human Services,811213,COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE,true,false,false,18865.0
2019,08059,CO,Department of the Interior,511210,SOFTWARE PUBLISHERS,true,true,false,31323.0
2019,12035,FL,Department of Defense,541620,ENVIRONMENTAL CONSULTING SERVICES,true,false,false,135427.43
2019,05119,AR,Department of Defense,721211,RV (RECREATIONAL VEHICLE) PARKS AND CAMPGROUNDS,true,false,true,10000.0
2019,48029,TX,Department of Defense,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,true,18638469.43
2019,06089,CA,Department of Agriculture,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,false,false,6701333.849999998
2019,06037,CA,Department of Defense,315990,APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,true,false,false,628902.29
2019,36091,NY,Department of Defense,335932,NONCURRENT-CARRYING WIRING DEVICE MANUFACTURING,true,false,true,198387.52999999997
2019,06071,CA,Department of Veterans Affairs,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,true,1479563.72
2019,11001,DC,Nuclear Regulatory Commission,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,5183102.73
2019,18095,IN,Department of Defense,334419,OTHER ELECTRONIC COMPONENT MANUFACTURING,true,false,false,0.0
2019,13245,GA,Department of Defense,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,true,true,false,6421064.92
2019,06073,CA,Department of Defense,519130,INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,true,true,false,18750.47
2019,29095,MO,Department of Defense,336330,MOTOR VEHICLE STEERING AND SUSPENSION COMPONENTS (EXCEPT SPRING) MANUFACTURING,true,false,false,37895.0
2019,39049,OH,Department of Defense,334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,false,37060.87
2019,39057,OH,Department of Defense,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,false,14197665.719999999
2019,36047,NY,Department of Defense,311999,ALL OTHER MISCELLANEOUS FOOD MANUFACTURING,true,false,false,67573.09
2019,08083,CO,Department of the Interior,221320,SEWAGE TREATMENT FACILITIES,true,false,true,0.0
2019,06023,CA,Department of Defense,332510,HARDWARE MANUFACTURING,true,false,false,30375.139999999996
2019,34025,NJ,Department of Defense,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,true,true,false,15062.960000000001
2019,41039,OR,Department of the Interior,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,false,false,499029.77
2019,37189,NC,Department of the Interior,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,false,169377.0
2019,02020,AK,Department of Defense,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,2219848.6
2019,48225,TX,Department of Agriculture,531320,OFFICES OF REAL ESTATE APPRAISERS,true,false,true,700.0
2019,51117,VA,Department of Defense,237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,true,false,true,5376.55
2019,06099,CA,Department of the Treasury,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,13054.14
2019,55021,WI,Department of the Interior,332311,PREFABRICATED METAL BUILDING AND COMPONENT MANUFACTURING,true,true,false,726.0
2019,13089,GA,Department of Defense,324110,PETROLEUM REFINERIES,true,true,false,1393825.55
2019,11001,DC,Nuclear Regulatory Commission,561320,TEMPORARY HELP SERVICES,true,true,false,1320000.0
2019,28035,MS,Department of Defense,562991,SEPTIC TANK AND RELATED SERVICES,true,false,false,155753.0
2019,30107,MT,Department of Defense,562991,SEPTIC TANK AND RELATED SERVICES,true,false,true,25068.0
2019,12031,FL,Department of Defense,337121,UPHOLSTERED HOUSEHOLD FURNITURE MANUFACTURING,true,true,false,0.0
2019,13135,GA,Department of Defense,333999,ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,true,false,false,5201525.520000001
2019,06081,CA,Department of Homeland Security,562910,REMEDIATION SERVICES,true,false,false,49300.75
2019,48451,TX,Department of Defense,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,false,973550.16
2019,45079,SC,Department of Veterans Affairs,561320,TEMPORARY HELP SERVICES,true,true,false,1524005.5
2019,12085,FL,Department of Defense,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,true,false,26520.0
2019,06095,CA,Department of Defense,333912,AIR AND GAS COMPRESSOR MANUFACTURING,true,false,false,9239770.42
2019,42125,PA,Department of Defense,441222,BOAT DEALERS,true,true,false,11065.0
2019,51059,VA,Department of Veterans Affairs,334111,ELECTRONIC COMPUTER MANUFACTURING,true,false,true,271539.30999999994
2019,04005,AZ,Department of the Interior,621340,"OFFICES OF PHYSICAL, OCCUPATIONAL AND SPEECH THERAPISTS, AND AUDIOLOGISTS",true,true,false,254485.91
2019,55079,WI,Department of Defense,326111,PLASTICS BAG MANUFACTURING,true,false,false,6009.439999999999
2019,48201,TX,Department of Defense,323117,BOOKS PRINTING,true,false,false,542.64
2019,20091,KS,Department of Defense,333241,FOOD PRODUCT MACHINERY MANUFACTURING,true,false,false,2378.18
2019,20173,KS,Department of Defense,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",true,false,false,2103166.0
2019,40121,OK,Department of Defense,332311,PREFABRICATED METAL BUILDING AND COMPONENT MANUFACTURING,true,false,false,85750.0
2019,08077,CO,Department of Defense,325920,EXPLOSIVES MANUFACTURING,true,false,false,9705538.99
2019,24031,MD,Department of Defense,237310,"HIGHWAY, STREET, AND BRIDGE CONSTRUCTION",true,false,false,342955.0
2019,53077,WA,Department of Health and Human Services,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,true,true,false,10628.150000000001
2019,06013,CA,Department of Justice,511210,SOFTWARE PUBLISHERS,true,false,false,100837.33
2019,48029,TX,Department of Defense,541310,ARCHITECTURAL SERVICES,true,false,false,504223.0
2019,06001,CA,General Services Administration,324122,ASPHALT SHINGLE AND COATING MATERIALS MANUFACTURING,true,true,false,58386.97
2019,01121,AL,Department of Defense,332911,INDUSTRIAL VALVE MANUFACTURING,true,false,false,62160.16
2019,36103,NY,Department of Defense,335911,STORAGE BATTERY MANUFACTURING,true,false,false,13685188.389999999
2019,13067,GA,Department of Defense,335911,STORAGE BATTERY MANUFACTURING,true,false,true,12181.0
2019,13237,GA,Department of Agriculture,326112,PLASTICS PACKAGING FILM AND SHEET (INCLUDING LAMINATED) MANUFACTURING,true,false,false,157930.0
2019,46065,SD,Department of Commerce,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,false,399999.61
2019,51087,VA,Department of Health and Human Services,541410,INTERIOR DESIGN SERVICES,true,true,false,15418.0
2019,37055,NC,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,765563.89
2019,29095,MO,National Science Foundation,541211,OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS,true,false,false,250000.0
2019,22079,LA,Department of Agriculture,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,false,false,1091141.47
2019,31153,NE,Department of Defense,532490,OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING,true,true,false,46300.0
2019,54037,WV,Department of Defense,333316,PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,true,false,false,47047.43000000001
2019,72033,PR,Department of Justice,561320,TEMPORARY HELP SERVICES,true,false,false,24330.2
2019,41039,OR,Department of the Interior,541330,ENGINEERING SERVICES,true,true,false,0.0
2019,24031,MD,Department of Defense,332911,INDUSTRIAL VALVE MANUFACTURING,true,true,false,2633904.34
2019,51710,VA,Department of Commerce,335314,RELAY AND INDUSTRIAL CONTROL MANUFACTURING,true,false,false,21603.85
2019,53053,WA,Department of Defense,611710,EDUCATIONAL SUPPORT SERVICES,true,false,true,123698.19999999998
2019,51710,VA,Department of Commerce,562998,ALL OTHER MISCELLANEOUS WASTE MANAGEMENT SERVICES,true,true,false,10000.0
2019,51710,VA,Department of Defense,334419,OTHER ELECTRONIC COMPONENT MANUFACTURING,true,false,true,380792.58
2019,35001,NM,Department of the Interior,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,209310.97000000003
2019,19169,IA,Department of Agriculture,325413,IN-VITRO DIAGNOSTIC SUBSTANCE MANUFACTURING,true,false,false,313292.54000000004
2019,40109,OK,Department of Defense,333517,MACHINE TOOL MANUFACTURING,true,false,false,823750.8799999999
2019,35031,NM,General Services Administration,811121,"AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE",true,false,true,21525.84
2019,12033,FL,Department of Defense,541612,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",true,false,false,96000.0
2019,24031,MD,Department of Defense,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",true,false,true,11512138.76
2019,40121,OK,Department of Defense,334111,ELECTRONIC COMPUTER MANUFACTURING,true,false,false,99022.4
2019,37051,NC,Department of Defense,621330,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),true,false,false,494057.6
2019,53035,WA,Department of Health and Human Services,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,true,false,false,62737.66
2019,13245,GA,Department of Defense,517311,WIRED TELECOMMUNICATIONS CARRIERS,true,false,false,0.0
2019,17005,IL,Department of Justice,562111,SOLID WASTE COLLECTION,true,false,false,57934.0
2019,11001,DC,Department of Justice,334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,false,184839.95
2019,48201,TX,Department of Defense,331318,"OTHER ALUMINUM ROLLING, DRAWING, AND EXTRUDING",true,false,false,17075.75
2019,42043,PA,Social Security Administration,621111,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),true,false,false,133304.0
2019,09003,CT,Department of Defense,334513,"INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",true,false,false,822605.2200000001
2019,37051,NC,Department of Defense,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,true,false,false,512495.83999999997
2019,51013,VA,Department of State,337211,WOOD OFFICE FURNITURE MANUFACTURING,true,true,false,187079.03
2019,06059,CA,Department of Defense,334416,"CAPACITOR, RESISTOR, COIL, TRANSFORMER, AND OTHER INDUCTOR MANUFACTURING",true,true,false,783634.0399999999
2019,28075,MS,Department of Defense,335110,ELECTRIC LAMP BULB AND PART MANUFACTURING,true,false,false,14727.4
2019,51013,VA,Department of Defense,541513,COMPUTER FACILITIES MANAGEMENT SERVICES,true,false,false,2955768.84
2019,01089,AL,Department of Defense,562910,REMEDIATION SERVICES,true,false,false,18111190.960000005
2019,36063,NY,Department of Defense,333618,OTHER ENGINE EQUIPMENT MANUFACTURING,true,false,false,39876172.760000005
2019,25013,MA,Department of Defense,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,true,false,false,94056.0
2019,08067,CO,Department of the Interior,481211,NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,true,true,false,0.0
2019,72127,PR,Department of Veterans Affairs,337215,"SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING",true,false,true,796402.7999999999
2019,06041,CA,Department of the Interior,324199,ALL OTHER PETROLEUM AND COAL PRODUCTS MANUFACTURING,true,false,false,9508.0
2019,51710,VA,Department of Defense,335311,"POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMER MANUFACTURING",true,false,true,4593.0
2019,35009,NM,Department of Defense,611699,ALL OTHER MISCELLANEOUS SCHOOLS AND INSTRUCTION,true,true,true,645923.97
2019,39139,OH,Department of Defense,335314,RELAY AND INDUSTRIAL CONTROL MANUFACTURING,true,false,true,60580.0
2019,30091,MT,General Services Administration,561210,FACILITIES SUPPORT SERVICES,true,false,false,52304.23
2019,26145,MI,Department of Defense,315990,APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,true,false,false,46777.520000000004
2019,25017,MA,Department of Defense,238290,OTHER BUILDING EQUIPMENT CONTRACTORS,true,false,false,98818.0
2019,20173,KS,Department of Defense,327390,OTHER CONCRETE PRODUCT MANUFACTURING,true,false,false,3512.8
2019,42017,PA,Department of Defense,333519,ROLLING MILL AND OTHER METALWORKING MACHINERY MANUFACTURING,true,false,false,402440.05
2019,42043,PA,Department of Defense,333612,"SPEED CHANGER, INDUSTRIAL HIGH-SPEED DRIVE, AND GEAR MANUFACTURING",true,false,false,38157.95
2019,25017,MA,Department of Health and Human Services,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,false,false,2115690.87
2019,51760,VA,Department of Defense,333316,PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,true,false,false,7832.0
2019,11001,DC,Department of Energy,511210,SOFTWARE PUBLISHERS,true,true,true,124755.01
2019,47081,TN,Department of Defense,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",true,false,false,784208.6199999999
2019,24037,MD,Department of Defense,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,false,4140064.65
2019,26163,MI,Department of Veterans Affairs,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,true,900131.11
2019,48037,TX,Department of Defense,334419,OTHER ELECTRONIC COMPONENT MANUFACTURING,true,false,false,1530.0
2019,45079,SC,Department of Justice,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,true,false,false,47670.0
2019,13135,GA,Department of Health and Human Services,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,true,false,662904.77
2019,42017,PA,Department of Defense,332618,OTHER FABRICATED WIRE PRODUCT MANUFACTURING,true,false,true,8025.5
2019,51650,VA,Department of Defense,332911,INDUSTRIAL VALVE MANUFACTURING,true,false,true,139314.03
2019,01089,AL,Department of Defense,334419,OTHER ELECTRONIC COMPONENT MANUFACTURING,true,true,false,4489416.050000001
2019,20173,KS,Department of Defense,333999,ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,true,false,false,1714216.79
2019,12057,FL,Department of Veterans Affairs,561790,OTHER SERVICES TO BUILDINGS AND DWELLINGS,true,false,true,26500.0
